Region,Country code,Country,Year,Income group,"Enrol. tert. per 100,000 inh",Enrol. tert. all programs,GDP per capita,"GDP per capita, PPP",Government expend. on edu as % of GDP (%),Government expend. on tert. edu as % of GDP (%),Government expend. per tert. studet as % of GDP (%),Internet users,Population growth,Population age for tert. edu.,"Population, total"
Europe & Central Asia,PRT,Portugal,2012,High income: OECD,3711.57788085938,390273.0,20577.4026375899,26454.1026011519,4.95811986923218,,,60.33999749,-0.405421787747567,569031.0,10514844.0
Europe & Central Asia,PRT,Portugal,2013,High income: OECD,3546.94140625,371000.0,21618.7353389663,27899.5094652197,5.28623008728027,,24.9568099975586,62.0956,-0.548815210952228,560240.0,10457295.0
Europe & Central Asia,PRT,Portugal,2014,High income: OECD,3481.90795898438,362200.0,22077.5361325219,28806.2692784302,5.1255898475647,,25.9463405609131,64.59,-0.539190466792077,552072.0,10401062.0
Europe & Central Asia,PRT,Portugal,2015,High income: OECD,,337507.0,19252.6349536042,29738.1887783994,,,,68.6329,-0.414141101993213,545473.0,10358076.0
Europe & Central Asia,ROU,Romania,2010,Upper middle income,4924.04052734375,999523.0,8297.48362072379,17180.5104677973,3.45772004127502,0.984799981117249,19.9486694335938,39.93,-0.593959183588628,1474042.0,20246871.0
Europe & Central Asia,ROU,Romania,2011,Upper middle income,4335.0068359375,871842.0,9200.27782470489,18094.9642233329,3.02827000617981,0.83814001083374,19.3686790466309,40.00999678,-0.491866212866043,1388572.0,20147528.0
Europe & Central Asia,ROU,Romania,2012,Upper middle income,3536.39819335938,705333.0,8558.3976056224,18983.3306758583,2.9478600025177,0.769070029258728,21.9188995361328,45.87999425,-0.445177936198383,1293691.0,20058035.0
Europe & Central Asia,ROU,Romania,2013,Upper middle income,3122.92578125,618157.0,9585.26659264653,19877.4515424746,,0.715420007705688,23.0900707244873,49.7645,-0.371323062878035,1184932.0,19983693.0
Europe & Central Asia,ROU,Romania,2014,Upper middle income,2944.83569335938,578706.0,10020.2773322992,20796.9605436712,3.12917995452881,,23.2149505615234,54.08,-0.374575497762261,1087469.0,19908979.0
Europe & Central Asia,ROU,Romania,2015,Upper middle income,,541653.0,8978.38925434643,22118.8179618678,,,,55.7632,-0.470733511049937,1017758.0,19815481.0
Europe & Central Asia,RUS,Russia,2010,High income: nonOECD,,,10674.987707365,20497.934076089,,,,43.0,0.0448873898392816,11945824.0,142849449.0
Europe & Central Asia,RUS,Russia,2011,High income: nonOECD,6041.83935546875,8652607.0,14212.0608741397,24074.364580654,,,,49.0,0.0779670984684485,11310926.0,142960868.0
Europe & Central Asia,RUS,Russia,2012,High income: nonOECD,5571.392578125,7983111.0,15154.4568726812,25316.6357856942,3.86133003234863,0.878790020942688,14.6448402404785,63.8,0.168301590750173,10488271.0,143201676.0
Europe & Central Asia,RUS,Russia,2013,High income: nonOECD,5250.9609375,7528163.0,15543.6765317424,25480.6400324306,,,,67.97,0.212923595008292,9651927.0,143506911.0
Europe & Central Asia,RUS,Russia,2014,High income: nonOECD,4877.47314453125,6995732.0,14125.9060977801,25477.2338242152,,,,70.52,0.217700100552035,8894383.0,143819666.0
Europe & Central Asia,RUS,Russia,2015,High income: nonOECD,,6592416.0,9329.29835134816,23702.8444594833,,,,73.41,0.192558641823423,8200126.0,144096870.0
Europe & Central Asia,SMR,San Marino,2010,High income: nonOECD,2825.52319335938,937.0,68758.368617233,72368.2036282707,2.30937004089355,0.225350007414818,7.97533988952637,,1.25177511481354,1445.0,31110.0
Europe & Central Asia,SMR,San Marino,2011,High income: nonOECD,2789.42944335938,931.0,65213.6189898105,66053.1105030725,2.38372993469238,0.256509989500046,9.1959400177002,49.6,1.2585210987224,1448.0,31504.0
Europe & Central Asia,SMR,San Marino,2012,High income: nonOECD,2598.17651367188,872.0,56403.9948328626,61392.9793042387,,,,,1.29302630914657,1457.0,31914.0
Europe & Central Asia,SMR,San Marino,2013,High income: nonOECD,,,57746.1660696878,59764.1062937328,,,,,1.211532018433,,32303.0
Europe & Central Asia,SMR,San Marino,2014,High income: nonOECD,,,56513.5160808722,59643.8449753309,,,,,1.08991226700701,1481.0,32657.0
Europe & Central Asia,SMR,San Marino,2015,High income: nonOECD,,,47610.9850756554,60145.4609318565,,,,,0.923547719863539,,32960.0
Europe & Central Asia,SRB,Serbia,2010,Upper middle income,3127.22143554688,226772.0,5411.87740391911,12098.7463411209,4.58237981796265,1.33385002613068,42.887508392334,40.9,-0.402005900874718,462020.0,7291436.0
Europe & Central Asia,SRB,Serbia,2011,Upper middle income,3166.71899414063,228531.0,6423.29178334583,12967.8273525741,4.48976993560791,1.3115199804306,41.515998840332,42.2,-0.789468997859736,442943.0,7234099.0
Europe & Central Asia,SRB,Serbia,2012,Upper middle income,3225.80004882813,231661.0,5659.38020403691,13107.9721540672,4.43181991577148,1.28919994831085,40.0630912780762,48.1,-0.485299545092705,433011.0,7199077.0
Europe & Central Asia,SRB,Serbia,2013,Upper middle income,3343.40356445313,238945.0,6353.82638279332,13772.4968509382,,,,53.45036418,-0.486591387059998,423805.0,7164132.0
Europe & Central Asia,SRB,Serbia,2014,Upper middle income,,242848.0,6200.17322102474,13806.0128083451,4.17860984802246,,,62.07508046,-0.469489291237153,418307.0,7130576.0
Europe & Central Asia,SRB,Serbia,2015,Upper middle income,,241054.0,5237.25533423136,14111.9385595468,,,,65.3170254,-0.494772574469842,413559.0,7095383.0
Europe & Central Asia,SVK,Slovak Republic,2010,High income: OECD,4337.53466796875,234526.0,16600.6135880385,25010.5445790089,4.11588001251221,0.810060024261475,18.5697593688965,75.71,0.0931912731899838,412511.0,5391428.0
Europe & Central Asia,SVK,Slovak Republic,2011,High income: OECD,4182.0224609375,226305.0,18187.1574419478,25835.0047572051,3.96231007575989,0.928439974784851,18.9427394866943,74.43999717,0.128936462723796,403969.0,5398384.0
Europe & Central Asia,SVK,Slovak Republic,2012,High income: OECD,4085.07373046875,221227.0,17274.6423040509,26647.4219627674,3.90920996665955,0.941070020198822,18.962329864502,76.70999012,0.170183855326072,394717.0,5407579.0
Europe & Central Asia,SVK,Slovak Republic,2013,High income: OECD,3866.61499023438,209543.0,18191.612786163,27897.5985749197,4.08665990829468,0.971580028533936,20.0252799987793,77.8826,0.107458009492367,384987.0,5413393.0
Europe & Central Asia,SVK,Slovak Republic,2014,High income: OECD,3648.51684570313,197854.0,18629.7796630086,29074.1138634366,4.23856019973755,,21.5210094451904,79.98,0.0970454215834878,373849.0,5418649.0
Europe & Central Asia,SVK,Slovak Republic,2015,High income: OECD,,,16132.8603100425,29987.1941524819,,,,77.6347,0.0950338786482762,360784.0,5423801.0
Europe & Central Asia,SVN,Slovenia,2010,High income: OECD,5596.7900390625,114873.0,23437.4720211387,27792.9779761335,5.56251001358032,1.33759999275208,23.6628704071045,70.0,0.43607948463593,130144.0,2048583.0
Europe & Central Asia,SVN,Slovenia,2011,High income: OECD,5203.1474609375,107134.0,24985.2482718393,28804.7015194266,5.56562995910645,1.34686005115509,25.1135196685791,67.33999481,0.207732702329724,126079.0,2052843.0
Europe & Central Asia,SVN,Slovenia,2012,High income: OECD,5041.63818359375,104003.0,22532.4356384588,28900.8780286843,5.65936994552612,1.2024199962616,22.6887798309326,68.34997453,0.210024305900448,120481.0,2057159.0
Europe & Central Asia,SVN,Slovenia,2013,High income: OECD,4731.93994140625,97706.0,23357.939198652,29796.8119898561,5.48658990859985,,21.1538600921631,72.6756,0.135726228915631,114649.0,2059953.0
Europe & Central Asia,SVN,Slovenia,2014,High income: OECD,4386.2060546875,90622.0,24202.4308360444,31229.2809443086,,,,71.59,0.0983519219451147,109280.0,2061980.0
Europe & Central Asia,SVN,Slovenia,2015,High income: OECD,,,20873.1611094925,32185.6129001828,,,,73.0987,0.075190689011533,,2063531.0
Europe & Central Asia,SWE,Sweden,2010,High income: OECD,4849.8251953125,455025.0,52076.2559134864,41667.832085041,6.62198019027709,1.92183005809784,39.6091690063477,90.0,0.852524628765313,609266.0,9378126.0
Europe & Central Asia,SWE,Sweden,2011,High income: OECD,4898.67626953125,463530.0,59593.2871119719,43755.0604392612,6.48505020141602,1.88736999034882,38.4747009277344,92.76998606,0.755150133665177,626857.0,9449213.0
Europe & Central Asia,SWE,Sweden,2012,High income: OECD,4750.14453125,453328.0,57134.0770682404,44724.9743448022,7.66617012023926,1.93557000160217,40.6446990966797,93.17998801,0.739763272434863,651183.0,9519374.0
Europe & Central Asia,SWE,Sweden,2013,High income: OECD,4536.48974609375,436603.0,60283.24522267,45673.1706323125,7.7175498008728,1.95701003074646,43.1433410644531,94.7836,0.847348652246305,688725.0,9600379.0
Europe & Central Asia,SWE,Sweden,2014,High income: OECD,4425.7763671875,429444.0,59180.1989776727,46404.7437912863,7.67508983612061,,43.827579498291,92.52,0.992219728591882,688725.0,9696110.0
Europe & Central Asia,SWE,Sweden,2015,High income: OECD,,428557.0,50812.1908597713,48037.8398314551,,,,90.6102,1.05745468551674,687884.0,9799186.0
Europe & Central Asia,TJK,Tajikistan,2010,Low income,2581.17700195313,195697.0,738.347522660006,2063.73041090242,4.00675010681152,0.403690010309219,15.639949798584,11.55,2.23386270801273,862384.0,7641630.0
Europe & Central Asia,TJK,Tajikistan,2011,Low income,2465.822265625,191198.0,834.541295306236,2211.75382192544,3.93511009216309,0.330460011959076,13.4014196395874,13.03,2.25554584347004,868515.0,7815949.0
Europe & Central Asia,TJK,Tajikistan,2012,Low income,2447.84692382813,194137.0,954.720525255865,2367.18536580277,4.01803016662598,0.449259996414185,18.353099822998,14.51,2.26577114602006,866168.0,7995062.0
Europe & Central Asia,TJK,Tajikistan,2013,Low income,2399.99438476563,194685.0,1040.21441228998,2525.68552769168,,0.458609998226166,19.108980178833,16.0,2.26001652234773,859756.0,8177809.0
Europe & Central Asia,TJK,Tajikistan,2014,Low income,2521.38427734375,209170.0,1104.45901890381,2682.47305733645,,,,17.49,2.23624561579731,854630.0,8362745.0
Europe & Central Asia,TJK,Tajikistan,2015,Low income,2649.93920898438,224764.0,918.677154325296,2817.32868661368,5.23215007781982,,19.636869430542,18.98,2.19867702385895,852202.0,8548651.0
Europe & Central Asia,TKM,Turkmenistan,2010,Upper middle income,,,4439.20300021757,9741.30529127428,,,,3.0,1.57028969646116,,5087210.0
Europe & Central Asia,TKM,Turkmenistan,2011,Upper middle income,,,5649.97848562924,11212.5385130967,,,,5.0,1.69283267251499,,5174061.0
Europe & Central Asia,TKM,Turkmenistan,2012,Upper middle income,,,6675.26295437575,12460.7504047201,3.05590009689331,0.281390011310577,,7.1958,1.7962348118784,,5267839.0
Europe & Central Asia,TKM,Turkmenistan,2013,Upper middle income,,,7304.42052462986,13697.5549163382,,,,9.6,1.85141504595733,,5366277.0
Europe & Central Asia,TKM,Turkmenistan,2014,Upper middle income,836.808471679688,44411.0,7962.36582439665,15097.6547125827,,,,12.2,1.8456805286165,556219.0,5466241.0
Europe & Central Asia,TKM,Turkmenistan,2015,Upper middle income,,,6432.66876792426,15995.7849336736,,,,14.99677482,1.7956839392161,,5565284.0
Europe & Central Asia,TUR,Turkey,2010,Upper middle income,4880.81005859375,3529334.0,10672.0548208629,17459.5697219998,,,,39.82,1.37505586908402,6302488.0,72326914.0
Europe & Central Asia,TUR,Turkey,2011,Upper middle income,5192.11328125,3817086.0,11341.1313404224,19660.8894895655,,,,43.06571043,1.48564276481,6285793.0,73409455.0
Europe & Central Asia,TUR,Turkey,2012,Upper middle income,5816.41845703125,4353542.0,11720.307701931,20639.8586676224,4.06137990951538,,23.3966102600098,45.13,1.56837559565774,6281991.0,74569867.0
Europe & Central Asia,TUR,Turkey,2013,Upper middle income,6527.751953125,4975690.0,12542.930760135,22310.5364019299,4.76626014709473,,24.2957897186279,46.25,1.61946698707746,6299781.0,75787333.0
Europe & Central Asia,TUR,Turkey,2014,Upper middle income,,5472521.0,12127.2256705692,23111.4410524941,,,,51.04,1.62719411336179,6340614.0,77030628.0
Europe & Central Asia,TUR,Turkey,2015,Upper middle income,,6062886.0,10984.7707619208,24065.6778595181,,,,53.74497914,1.59800853352441,6400020.0,78271472.0
Europe & Central Asia,UKR,Ukraine,2010,Lower middle income,5772.5048828125,2635004.0,2965.14236549771,7666.2195766859,,,,23.3,-0.397285236005943,3216027.0,45870700.0
Europe & Central Asia,UKR,Ukraine,2011,Lower middle income,5642.9404296875,2566279.0,3569.75702740477,8281.86712612352,6.16233015060425,2.12005996704102,37.7587814331055,28.70826284,-0.359480080664232,3080015.0,45706100.0
Europe & Central Asia,UKR,Ukraine,2012,Lower middle income,5275.7978515625,2390989.0,3855.4212801318,8475.47174617216,6.71465015411377,2.16916990280151,41.3635711669922,35.27,-0.247099230432045,2911362.0,45593300.0
Europe & Central Asia,UKR,Ukraine,2013,Lower middle income,4883.3935546875,2205595.0,4029.71550372131,8629.67699354523,6.64985990524291,2.12620997428894,43.8523216247559,40.954129,-0.227704749863191,2754554.0,45489600.0
Europe & Central Asia,UKR,Ukraine,2014,Lower middle income,4768.6865234375,2146028.0,3104.65829575449,8683.64084212016,5.8635401725769,,37.1028289794922,46.23597546,-0.479615926390299,2607408.0,45271947.0
Europe & Central Asia,UKR,Ukraine,2015,Lower middle income,,1776190.0,2124.66266591114,7948.14209569081,,,,48.88464368,-0.260805737589124,,45154029.0
Europe & Central Asia,UZB,Uzbekistan,2010,Lower middle income,1042.57556152344,289208.0,1377.08214046938,4153.93884603207,,,,15.9,2.82284968340424,3077083.0,28562400.0
Europe & Central Asia,UZB,Uzbekistan,2011,Lower middle income,985.272766113281,277437.0,1564.96694510875,4469.99748445762,,,,18.6,2.68401550537804,3105342.0,29339400.0
Europe & Central Asia,UZB,Uzbekistan,2012,Lower middle income,,255932.0,1740.4682979775,4853.64970600306,,,,23.6,1.47209998811321,3102380.0,29774500.0
Europe & Central Asia,UZB,Uzbekistan,2013,Lower middle income,,259592.0,1907.55123335561,5244.04937972153,,,,26.8,1.56190433294848,3077969.0,30243200.0
Europe & Central Asia,UZB,Uzbekistan,2014,Lower middle income,,260453.0,2050.44841384558,5657.64778053592,,,,35.5,1.68690035915161,3037690.0,30757700.0
Europe & Central Asia,UZB,Uzbekistan,2015,Lower middle income,,262368.0,2137.57685230278,6081.76256175703,,,,42.8,1.74425837484667,2985611.0,31298900.0
Europe & Central Asia,XKX,Kosovo,2010,Lower middle income,,,3283.21193843172,7716.61186860413,,,,,0.803248961277754,,1775680.0
Europe & Central Asia,XKX,Kosovo,2011,Lower middle income,,,3712.61366605057,8169.28399203026,,,,,0.859067492317545,,1791000.0
Europe & Central Asia,XKX,Kosovo,2012,Lower middle income,,,3586.15376954762,8486.14088972507,,,,,0.789726589213433,,1805200.0
Europe & Central Asia,XKX,Kosovo,2013,Lower middle income,,,3877.03108696647,8827.44934367822,,,,,1.04153257400227,,1824100.0
Europe & Central Asia,XKX,Kosovo,2014,Lower middle income,,,4054.72133937609,9106.46529320057,,,,,-0.126169138215933,,1821800.0
Europe & Central Asia,XKX,Kosovo,2015,Lower middle income,,,3574.48178231144,9706.02390846729,,,,,-1.10388580933698,,1801800.0
Latin America & Caribbean,ABW,Aruba,2010,High income: nonOECD,2293.37475585938,2330.0,24271.9404205267,,6.71249008178711,,,62.0,0.212680144365572,6237.0,101669.0
Latin America & Caribbean,ABW,Aruba,2011,High income: nonOECD,2456.443359375,2504.0,25324.7203624669,35973.780509792,6.03687000274658,,,69.0,0.376984768239015,6464.0,102053.0
Latin America & Caribbean,ABW,Aruba,2012,High income: nonOECD,2559.74536132813,2621.0,,,6.54905986785889,,52.8033905029297,74.0,0.512144988851461,6942.0,102577.0
Latin America & Caribbean,ABW,Aruba,2013,High income: nonOECD,1147.48205566406,1181.0,,,6.80806016921997,,127.2587890625,78.9,0.592914005394165,7292.0,103187.0
Latin America & Caribbean,ABW,Aruba,2014,High income: nonOECD,1193.91735839844,1235.0,,,6.16293001174927,,101.579078674316,83.78,0.587492389430341,7528.0,103795.0
Latin America & Caribbean,ABW,Aruba,2015,High income: nonOECD,,1166.0,,,,,,88.66122693,0.524658158569933,7634.0,104341.0
Latin America & Caribbean,ARG,Argentina,2010,Upper middle income,6115.5,2520985.0,10276.2604977053,18333.5436985461,4.99483013153076,0.914740025997162,16.1899700164795,45.0,1.0350371425283,3409538.0,41223889.0
Latin America & Caribbean,ARG,Argentina,2011,Upper middle income,6386.927734375,2660514.0,12726.9083594731,19629.3518451916,5.26411008834839,0.968980014324188,15.9892101287842,51.0,1.04485986238761,3434965.0,41656879.0
Latin America & Caribbean,ARG,Argentina,2012,Upper middle income,6477.1171875,2726557.0,12969.7071238969,19579.0064837139,5.32145023345947,1.01678001880646,16.3486309051514,55.8,1.05037622160469,3452523.0,42096739.0
Latin America & Caribbean,ARG,Argentina,2013,Upper middle income,6507.57275390625,2768211.0,12976.6364245411,20161.4968324254,5.41768980026245,1.08135998249054,16.8295497894287,59.9,1.04727674680202,3460839.0,42539925.0
Latin America & Caribbean,ARG,Argentina,2014,Upper middle income,,2869450.0,12245.2564487696,19801.2591150925,5.32548999786377,,16.2705192565918,64.7,1.03270928221435,3460613.0,42981515.0
Latin America & Caribbean,ARG,Argentina,2015,Upper middle income,,,13467.1023570022,20379.7798541547,,,,68.04306411,1.00985496040526,3450626.0,43417765.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2010,High income: nonOECD,1341.23559570313,1170.0,12174.6978594572,18824.073146248,,,,47.0,1.14747171215348,7208.0,94661.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2011,High income: nonOECD,1211.54370117188,1068.0,11931.2041070835,18605.3167543472,,,,52.0,1.11147273015805,7433.0,95719.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2012,High income: nonOECD,2011.92333984375,1792.0,12517.5579290917,19398.0594771818,,,,58.0,1.0992546896492,7630.0,96777.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2013,High income: nonOECD,,,12194.6087607071,19480.1025975588,,,,63.4,1.07605829638154,7777.0,97824.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2014,High income: nonOECD,,,12946.9869363675,20618.9957518542,,,,67.78,1.06864803793939,7878.0,98875.0
Latin America & Caribbean,ATG,Antigua and Barbuda,2015,High income: nonOECD,,,13659.1479142644,21503.9525507046,,,,70.0,1.05434632980079,7935.0,99923.0
Latin America & Caribbean,BHS,The Bahamas,2010,High income: nonOECD,,,21921.5590634977,22431.9299506066,,,,43.0,1.6700402670639,31501.0,360832.0
Latin America & Caribbean,BHS,The Bahamas,2011,High income: nonOECD,,,21523.9737238384,22674.7278158328,,,,65.0,1.57715669462138,32299.0,366568.0
